"symbol","date","open","high","low","close","close_adjusted","volume","split_coefficient"
"MSFT","2005-10-18","24.4700","24.8300","24.4500","24.5700","18.5784","69328200","1.0000"
"MSFT","2004-07-15","28.0490","28.2037","27.8000","27.8700","18.7158","46759700","1.0000"
"MSFT","2007-08-15","28.1400","28.9900","28.0500","28.1000","21.8377","48117700","1.0000"
"MSFT","2018-01-16","90.1000","90.7900","88.0104","88.3500","88.3500","35945428","1.0000"
"MSFT","2004-11-29","26.6350","26.9500","26.6100","26.7700","20.0573","67079900","1.0000"
"MSFT","2017-08-03","72.1900","72.4400","71.8500","72.1500","71.4063","17937522","1.0000"
"MSFT","2015-12-30","56.4700","56.7800","56.2875","56.3100","53.6194","21704505","1.0000"
"MSFT","2003-01-24","52.0300","52.0500","49.7000","49.8500","16.5924","51513500","1.0000"
"MSFT","2000-10-20","61.3100","66.1200","61.1300","65.1900","21.6982","80189300","1.0000"
"MSFT","2005-01-13","26.6900","26.8000","26.1600","26.2700","19.6827","89861600","1.0000"
"MSFT","2000-06-08","71.5600","72.1200","68.2500","68.8100","22.9031","47382800","1.0000"
"MSFT","2005-11-14","27.3600","27.4400","27.2000","27.3500","20.6804","67152200","1.0000"
"MSFT","2017-10-06","75.6700","76.0300","75.5400","76.0000","75.6173","13692791","1.0000"
"MSFT","2015-12-14","54.3300","55.2100","53.6800","55.1400","52.5054","47006491","1.0000"
"MSFT","2016-09-30","57.5700","57.7700","57.3400","57.6000","55.9766","29910788","1.0000"
"MSFT","2012-07-16","29.4800","29.5300","29.0400","29.4400","25.4030","27900600","1.0000"
"MSFT","2011-05-02","25.9400","26.0000","25.4800","25.6600","21.4133","89825600","1.0000"
"MSFT","2000-12-13","60.5000","60.5000","56.8100","57.2500","19.0554","49180200","1.0000"
"MSFT","2013-12-13","37.4200","37.4500","36.6200","36.6900","33.1087","40066100","1.0000"
"MSFT","2016-08-26","58.2800","58.7000","57.6900","58.0300","56.3945","20971202","1.0000"
"MSFT","2017-02-07","63.7400","63.7800","63.2300","63.4300","62.0507","20277226","1.0000"
"MSFT","2004-09-24","27.3900","27.4600","27.1900","27.2900","18.3801","49859800","1.0000"
"MSFT","2009-06-08","21.9800","22.3200","21.6300","22.0500","17.7452","49000600","1.0000"
"MSFT","2013-03-19","28.1200","28.2200","28.0300","28.1800","24.8875","51901600","1.0000"
"MSFT","2012-02-14","30.3300","30.4600","29.8500","30.2500","25.9303","59644000","1.0000"
